com.samsung.shealth.tracker.pedometer_day_summary,6156001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
16,51f0a111-5716-46ca-844c-afc6da7cfa3f.binning_data.json,11017,6000,0,2020-10-25 23:01:33.370,com.sec.android.app.shealth,2020-10-20 11:07:30.575,51f0a111-5716-46ca-844c-afc6da7cfa3f.source_info.json,1.0555556,11.63,0.64,16,VfS0qUERdZ,com.sec.android.app.shealth,0,51f0a111-5716-46ca-844c-afc6da7cfa3f.achievement.json,51f0a111-5716-46ca-844c-afc6da7cfa3f,1603152000000,
534,b68cf4bf-b499-4e63-a4b7-d1e257008714.binning_data.json,352211,6000,0,2020-07-31 17:35:11.229,com.sec.android.app.shealth,2020-07-30 22:26:48.862,b68cf4bf-b499-4e63-a4b7-d1e257008714.source_info.json,1.108395,390.39,21.92,534,VfS0qUERdZ,com.sec.android.app.shealth,0,b68cf4bf-b499-4e63-a4b7-d1e257008714.achievement.json,b68cf4bf-b499-4e63-a4b7-d1e257008714,1596153600000,
16,9154b0c5-96d3-4ae2-a86f-42a65a31cdbb.binning_data.json,11017,6000,0,2020-10-20 22:00:04.710,com.sec.android.app.shealth,2020-10-20 22:00:04.710,,1.0555556,11.63,0.64,16,ekw9bqx6s/,com.sec.android.app.shealth,0,9154b0c5-96d3-4ae2-a86f-42a65a31cdbb.achievement.json,9154b0c5-96d3-4ae2-a86f-42a65a31cdbb,1603152000000,
6770,97b8f209-f1e0-45df-becb-dc24b39c7699.binning_data.json,4202079,6000,34,2020-09-20 20:23:00.092,com.sec.android.app.shealth,2020-09-15 23:15:12.436,97b8f209-f1e0-45df-becb-dc24b39c7699.source_info.json,1.15631,4858.906,270.889,6736,VfS0qUERdZ,com.sec.android.app.shealth,0,97b8f209-f1e0-45df-becb-dc24b39c7699.achievement.json,97b8f209-f1e0-45df-becb-dc24b39c7699,1600214400000,
1612,947216bf-d171-46ac-8ff7-82a91ada1694.binning_data.json,839945,6000,0,2020-06-19 17:35:25.592,com.sec.android.app.shealth,2020-06-08 08:15:18.934,947216bf-d171-46ac-8ff7-82a91ada1694.source_info.json,1.3290439,1116.324,58.46,1612,VfS0qUERdZ,com.sec.android.app.shealth,0,947216bf-d171-46ac-8ff7-82a91ada1694.achievement.json,947216bf-d171-46ac-8ff7-82a91ada1694,1591574400000,
534,e2c36aca-2362-4569-a7fa-9f9ad0a961df.binning_data.json,352211,6000,0,2020-07-31 22:00:02.547,com.sec.android.app.shealth,2020-07-31 22:00:02.547,,1.108395,390.39,21.92,534,ekw9bqx6s/,com.sec.android.app.shealth,0,e2c36aca-2362-4569-a7fa-9f9ad0a961df.achievement.json,e2c36aca-2362-4569-a7fa-9f9ad0a961df,1596153600000,
115,4b6e5f5c-213c-453a-8bdb-a3017ab637ce.binning_data.json,68880,6000,0,2020-11-27 23:00:23.503,com.sec.android.app.shealth,2020-11-27 23:00:23.503,,1.2525952,86.28,4.47,115,ekw9bqx6s/,com.sec.android.app.shealth,0,4b6e5f5c-213c-453a-8bdb-a3017ab637ce.achievement.json,4b6e5f5c-213c-453a-8bdb-a3017ab637ce,1606435200000,
3387,2f75ee70-e459-46e8-97e3-5449314bf03f.binning_data.json,1629766,6000,15,2020-10-26 23:16:19.819,com.sec.android.app.shealth,2020-10-21 07:55:02.589,2f75ee70-e459-46e8-97e3-5449314bf03f.source_info.json,1.4930869,2433.383,126.89,3372,VfS0qUERdZ,com.sec.android.app.shealth,0,2f75ee70-e459-46e8-97e3-5449314bf03f.achievement.json,2f75ee70-e459-46e8-97e3-5449314bf03f,1603238400000,
39,6a3177eb-adc7-432d-9334-b6e2f584ec3f.binning_data.json,24847,6000,0,2020-06-08 22:00:02.162,com.sec.android.app.shealth,2020-06-08 22:00:02.162,,1.4072872,29.46,1.53,39,ekw9bqx6s/,com.sec.android.app.shealth,0,6a3177eb-adc7-432d-9334-b6e2f584ec3f.achievement.json,6a3177eb-adc7-432d-9334-b6e2f584ec3f,1591574400000,
1353,05dc9163-fd73-4908-b011-abdb46f1ce7e.binning_data.json,866087,6000,0,2020-08-28 23:22:35.163,com.sec.android.app.shealth,2020-08-02 00:12:38.770,05dc9163-fd73-4908-b011-abdb46f1ce7e.source_info.json,1.1028625,955.175,52.139,1353,VfS0qUERdZ,com.sec.android.app.shealth,0,05dc9163-fd73-4908-b011-abdb46f1ce7e.achievement.json,05dc9163-fd73-4908-b011-abdb46f1ce7e,1596326400000,
128,32f5f398-9df3-4424-a8f5-740ca1f1533d.binning_data.json,79376,6000,0,2020-10-21 22:00:02.194,com.sec.android.app.shealth,2020-10-21 22:00:02.194,,1.2150952,96.45,5.04,128,ekw9bqx6s/,com.sec.android.app.shealth,0,32f5f398-9df3-4424-a8f5-740ca1f1533d.achievement.json,32f5f398-9df3-4424-a8f5-740ca1f1533d,1603238400000,
3628,5b8fe1f7-d2ae-4f5c-9a41-5354c9f62516.binning_data.json,2592085,6000,1,2020-09-16 22:00:01.971,com.sec.android.app.shealth,2020-09-16 22:00:01.971,,1.0095927,2616.95,148.92,3627,ekw9bqx6s/,com.sec.android.app.shealth,0,5b8fe1f7-d2ae-4f5c-9a41-5354c9f62516.achievement.json,5b8fe1f7-d2ae-4f5c-9a41-5354c9f62516,1600214400000,
1473,f6a17597-2d71-459f-8b7c-0545caaa8213.binning_data.json,810410,6000,0,2020-07-04 20:19:20.096,com.sec.android.app.shealth,2020-07-04 20:19:20.096,,2.0833333,990.472,52.61,1473,856JjMUFzS,com.sec.android.app.shealth,0,f6a17597-2d71-459f-8b7c-0545caaa8213.achievement.json,f6a17597-2d71-459f-8b7c-0545caaa8213,1593734400000,
8715,16562b61-93d8-4ec5-8188-5ba0c580fa66.binning_data.json,5524330,6000,0,2020-11-28 22:35:19.384,com.sec.android.app.shealth,2020-11-28 13:32:43.936,16562b61-93d8-4ec5-8188-5ba0c580fa66.source_info.json,1.1656615,6439.5,350.36,8715,VfS0qUERdZ,com.sec.android.app.shealth,0,16562b61-93d8-4ec5-8188-5ba0c580fa66.achievement.json,16562b61-93d8-4ec5-8188-5ba0c580fa66,1606521600000,
1191,b4e36af5-5714-4d62-853c-f7e5622f300c.binning_data.json,772219,6000,0,2020-08-02 22:00:01.905,com.sec.android.app.shealth,2020-08-02 22:00:01.905,,1.1411139,881.19,47.57,1191,ekw9bqx6s/,com.sec.android.app.shealth,0,b4e36af5-5714-4d62-853c-f7e5622f300c.achievement.json,b4e36af5-5714-4d62-853c-f7e5622f300c,1596326400000,
1105,7de7607a-ab00-4b08-ae0a-d5f8768247a6.binning_data.json,604332,6000,18,2020-10-27 23:00:07.968,com.sec.android.app.shealth,2020-10-22 07:43:20.884,7de7607a-ab00-4b08-ae0a-d5f8768247a6.source_info.json,1.3022243,786.977,42.759,1087,VfS0qUERdZ,com.sec.android.app.shealth,0,7de7607a-ab00-4b08-ae0a-d5f8768247a6.achievement.json,7de7607a-ab00-4b08-ae0a-d5f8768247a6,1603324800000,
9274,d5f0193a-77fa-4840-8b57-1b2461188cd6.binning_data.json,5181752,6000,193,2020-06-19 17:35:25.470,com.sec.android.app.shealth,2020-06-08 22:11:43.658,d5f0193a-77fa-4840-8b57-1b2461188cd6.source_info.json,1.334962,6917.443,369.939,9081,VfS0qUERdZ,com.sec.android.app.shealth,0,d5f0193a-77fa-4840-8b57-1b2461188cd6.achievement.json,d5f0193a-77fa-4840-8b57-1b2461188cd6,1591660800000,
2256,75ea9378-a010-4f7f-8c73-b98c387689c3.binning_data.json,1138494,6000,91,2020-09-20 20:22:59.664,com.sec.android.app.shealth,2020-09-16 22:23:03.174,75ea9378-a010-4f7f-8c73-b98c387689c3.source_info.json,1.415188,1611.184,88.333,2165,VfS0qUERdZ,com.sec.android.app.shealth,0,75ea9378-a010-4f7f-8c73-b98c387689c3.achievement.json,75ea9378-a010-4f7f-8c73-b98c387689c3,1600300800000,
1057,bfe59e90-d406-4324-aa77-0e882b0d66fc.binning_data.json,588167,6000,0,2020-08-28 23:22:35.010,com.sec.android.app.shealth,2020-08-02 23:30:50.846,bfe59e90-d406-4324-aa77-0e882b0d66fc.source_info.json,1.2350962,726.44403,38.481,1057,VfS0qUERdZ,com.sec.android.app.shealth,0,bfe59e90-d406-4324-aa77-0e882b0d66fc.achievement.json,bfe59e90-d406-4324-aa77-0e882b0d66fc,1596412800000,
100,d65e7cba-dc75-46b4-b35d-e472eb39b318.binning_data.json,59629,6000,0,2020-10-22 22:00:03.860,com.sec.android.app.shealth,2020-10-22 22:00:03.860,,1.2616143,75.229996,3.96,100,ekw9bqx6s/,com.sec.android.app.shealth,0,d65e7cba-dc75-46b4-b35d-e472eb39b318.achievement.json,d65e7cba-dc75-46b4-b35d-e472eb39b318,1603324800000,
41,78c93a44-84b8-48a2-b1dc-bfa1462d745c.binning_data.json,25678,6000,0,2020-09-17 22:00:02.072,com.sec.android.app.shealth,2020-09-17 22:00:02.072,,1.2119141,31.119999,1.53,41,ekw9bqx6s/,com.sec.android.app.shealth,0,78c93a44-84b8-48a2-b1dc-bfa1462d745c.achievement.json,78c93a44-84b8-48a2-b1dc-bfa1462d745c,1600300800000,
7574,d90fde97-7418-449e-be20-5b5f49d91dc3.binning_data.json,4257093,6000,193,2020-06-09 22:00:13.118,com.sec.android.app.shealth,2020-06-09 22:00:13.118,,2.3055556,5857.06,313.44998,7381,ekw9bqx6s/,com.sec.android.app.shealth,5148,d90fde97-7418-449e-be20-5b5f49d91dc3.achievement.json,d90fde97-7418-449e-be20-5b5f49d91dc3,1591660800000,
9843,d13c1cb3-e987-4fc4-8da6-8183d7f86d2b.binning_data.json,5596395,6000,5,2020-10-28 23:04:16.939,com.sec.android.app.shealth,2020-10-23 06:38:44.609,d13c1cb3-e987-4fc4-8da6-8183d7f86d2b.source_info.json,1.2729849,7124.126,377.883,9838,VfS0qUERdZ,com.sec.android.app.shealth,0,d13c1cb3-e987-4fc4-8da6-8183d7f86d2b.achievement.json,d13c1cb3-e987-4fc4-8da6-8183d7f86d2b,1603411200000,
95,0d6ac14e-9d6e-49e6-8b53-77fb5902cc75.binning_data.json,59626,6000,0,2020-07-04 22:00:02.874,com.sec.android.app.shealth,2020-07-04 22:00:02.874,,1.3744193,70.83,3.63,95,ekw9bqx6s/,com.sec.android.app.shealth,0,0d6ac14e-9d6e-49e6-8b53-77fb5902cc75.achievement.json,0d6ac14e-9d6e-49e6-8b53-77fb5902cc75,1593820800000,
8886,d697fea8-a62e-4b54-8239-d68aeccb315a.binning_data.json,5251187,6000,0,2020-06-19 17:35:24.651,com.sec.android.app.shealth,2020-06-10 06:16:35.312,d697fea8-a62e-4b54-8239-d68aeccb315a.source_info.json,1.220208,6407.5405,342.92093,8886,VfS0qUERdZ,com.sec.android.app.shealth,0,d697fea8-a62e-4b54-8239-d68aeccb315a.achievement.json,d697fea8-a62e-4b54-8239-d68aeccb315a,1591747200000,
92,9239bbac-27bf-4977-adef-d36e43e16472.binning_data.json,56480,6000,0,2020-09-19 21:42:01.659,com.sec.android.app.shealth,2020-09-19 12:49:06.440,9239bbac-27bf-4977-adef-d36e43e16472.source_info.json,1.2044905,68.03,3.69,92,VfS0qUERdZ,com.sec.android.app.shealth,0,9239bbac-27bf-4977-adef-d36e43e16472.achievement.json,9239bbac-27bf-4977-adef-d36e43e16472,1600473600000,
8715,5bf7e68d-5bbc-4794-8349-a712a476d5f8.binning_data.json,5524330,6000,0,2020-11-28 23:00:03.185,com.sec.android.app.shealth,2020-11-28 23:00:03.185,,1.1656615,6439.5,350.36,8715,ekw9bqx6s/,com.sec.android.app.shealth,2096,5bf7e68d-5bbc-4794-8349-a712a476d5f8.achievement.json,5bf7e68d-5bbc-4794-8349-a712a476d5f8,1606521600000,
8609,76b42799-c0e9-4cf6-9688-9bd00b2d495c.binning_data.json,4977078,6000,0,2020-10-23 22:00:09.125,com.sec.android.app.shealth,2020-10-23 22:00:09.125,,1.3147691,6543.71,344.74,8609,ekw9bqx6s/,com.sec.android.app.shealth,7881,76b42799-c0e9-4cf6-9688-9bd00b2d495c.achievement.json,76b42799-c0e9-4cf6-9688-9bd00b2d495c,1603411200000,
7358,69143f62-e38a-4548-91aa-852bb5212338.binning_data.json,4461194,6000,0,2020-06-10 23:08:44.060,com.sec.android.app.shealth,2020-06-10 23:08:44.060,,1.6111112,5496.0996,294.66992,7358,ekw9bqx6s/,com.sec.android.app.shealth,3712,69143f62-e38a-4548-91aa-852bb5212338.achievement.json,69143f62-e38a-4548-91aa-852bb5212338,1591747200000,
1466,a4bd364f-65e7-4d92-bc48-3f50e0a6ea56.binning_data.json,896435,6000,0,2020-07-06 21:34:42.673,com.sec.android.app.shealth,2020-07-05 06:34:06.256,a4bd364f-65e7-4d92-bc48-3f50e0a6ea56.source_info.json,1.1458454,1027.177,57.41,1466,VfS0qUERdZ,com.sec.android.app.shealth,0,a4bd364f-65e7-4d92-bc48-3f50e0a6ea56.achievement.json,a4bd364f-65e7-4d92-bc48-3f50e0a6ea56,1593907200000,
161,35859cf4-a0e8-44da-98c1-0e2515c5fc79.binning_data.json,98605,6000,0,2020-08-03 22:37:55.426,com.sec.android.app.shealth,2020-08-03 22:37:55.426,,1.228637,121.15,6.35,161,ekw9bqx6s/,com.sec.android.app.shealth,0,35859cf4-a0e8-44da-98c1-0e2515c5fc79.achievement.json,35859cf4-a0e8-44da-98c1-0e2515c5fc79,1596412800000,
3294,241829d6-b616-4757-b08a-9eeb4e3e5660.binning_data.json,1568903,6000,15,2020-10-23 22:00:11.604,com.sec.android.app.shealth,2020-10-23 22:00:11.604,,1.506003,2362.773,123.17,3279,856JjMUFzS,com.sec.android.app.shealth,0,241829d6-b616-4757-b08a-9eeb4e3e5660.achievement.json,241829d6-b616-4757-b08a-9eeb4e3e5660,1603238400000,
937,ff3cbb69-f6b6-4d56-98cb-542b076bb644.binning_data.json,615502,6000,0,2020-07-05 22:00:01.396,com.sec.android.app.shealth,2020-07-05 22:00:01.396,,1.4444445,681.57,38.72,937,ekw9bqx6s/,com.sec.android.app.shealth,0,ff3cbb69-f6b6-4d56-98cb-542b076bb644.achievement.json,ff3cbb69-f6b6-4d56-98cb-542b076bb644,1593907200000,
946,f6d9be34-0adb-4c08-bb5c-45fbc26d76fe.binning_data.json,519647,6000,0,2020-06-19 17:35:24.594,com.sec.android.app.shealth,2020-06-11 00:15:13.222,f6d9be34-0adb-4c08-bb5c-45fbc26d76fe.source_info.json,1.2349321,641.729,34.22,946,VfS0qUERdZ,com.sec.android.app.shealth,0,f6d9be34-0adb-4c08-bb5c-45fbc26d76fe.achievement.json,f6d9be34-0adb-4c08-bb5c-45fbc26d76fe,1591833600000,
1590,2f87601c-12d6-4a82-970e-6fdf4c72e68e.binning_data.json,827115,6000,0,2020-08-28 23:22:34.733,com.sec.android.app.shealth,2020-08-04 08:40:23.056,2f87601c-12d6-4a82-970e-6fdf4c72e68e.source_info.json,1.3435757,1111.292,57.881,1590,VfS0qUERdZ,com.sec.android.app.shealth,0,2f87601c-12d6-4a82-970e-6fdf4c72e68e.achievement.json,2f87601c-12d6-4a82-970e-6fdf4c72e68e,1596499200000,
1054,75d64568-a933-49e8-b538-c234478760ae.binning_data.json,572750,6000,18,2020-10-23 22:00:11.618,com.sec.android.app.shealth,2020-10-23 22:00:11.618,,1.3059902,748.007,40.699,1036,856JjMUFzS,com.sec.android.app.shealth,0,75d64568-a933-49e8-b538-c234478760ae.achievement.json,75d64568-a933-49e8-b538-c234478760ae,1603324800000,
176,ad68dbfa-7f47-45b7-99e5-463472f95585.binning_data.json,102024,6000,0,2020-06-11 22:00:02.813,com.sec.android.app.shealth,2020-06-11 22:00:02.813,,1.5,133.86,6.94,176,ekw9bqx6s/,com.sec.android.app.shealth,0,ad68dbfa-7f47-45b7-99e5-463472f95585.achievement.json,ad68dbfa-7f47-45b7-99e5-463472f95585,1591833600000,
691,635d6f3f-1f13-42c4-93aa-08f49dacf7d8.binning_data.json,403219,6000,0,2020-07-06 21:34:42.009,com.sec.android.app.shealth,2020-07-06 11:58:01.101,635d6f3f-1f13-42c4-93aa-08f49dacf7d8.source_info.json,1.1325936,456.684,24.72,691,VfS0qUERdZ,com.sec.android.app.shealth,0,635d6f3f-1f13-42c4-93aa-08f49dacf7d8.achievement.json,635d6f3f-1f13-42c4-93aa-08f49dacf7d8,1593993600000,
12,85a5a502-a317-4e6d-9162-a298778cef84.binning_data.json,9283,6000,0,2020-08-04 22:00:01.745,com.sec.android.app.shealth,2020-08-04 22:00:01.745,,0.91666675,8.51,0.4,12,ekw9bqx6s/,com.sec.android.app.shealth,0,85a5a502-a317-4e6d-9162-a298778cef84.achievement.json,85a5a502-a317-4e6d-9162-a298778cef84,1596499200000,
9666,3b6442dc-49ec-43dc-9036-f09af8803715.binning_data.json,5527933,6000,5,2020-10-24 22:00:16.015,com.sec.android.app.shealth,2020-10-23 22:00:11.752,,1.1157444,6167.761,329.744,9661,856JjMUFzS,com.sec.android.app.shealth,0,3b6442dc-49ec-43dc-9036-f09af8803715.achievement.json,3b6442dc-49ec-43dc-9036-f09af8803715,1603411200000,
1027,39f78b85-7be9-4ff2-a66c-7008053bbcee.binning_data.json,587306,6000,0,2020-07-06 21:34:44.703,com.sec.android.app.shealth,2020-07-06 21:34:44.703,,1.8333335,673.397,36.74,1027,856JjMUFzS,com.sec.android.app.shealth,0,39f78b85-7be9-4ff2-a66c-7008053bbcee.achievement.json,39f78b85-7be9-4ff2-a66c-7008053bbcee,1593907200000,
1621,83da0afe-fd83-4a2f-9cd5-ef5c0c7242da.binning_data.json,925247,6000,0,2020-06-19 17:35:24.558,com.sec.android.app.shealth,2020-06-11 23:36:55.524,83da0afe-fd83-4a2f-9cd5-ef5c0c7242da.source_info.json,1.2042139,1114.196,58.74,1621,VfS0qUERdZ,com.sec.android.app.shealth,0,83da0afe-fd83-4a2f-9cd5-ef5c0c7242da.achievement.json,83da0afe-fd83-4a2f-9cd5-ef5c0c7242da,1591920000000,
6813,c8cf0c6b-3882-4698-b835-87305f3b600e.binning_data.json,4237217,6000,0,2020-08-28 23:22:34.562,com.sec.android.app.shealth,2020-08-05 08:54:27.859,c8cf0c6b-3882-4698-b835-87305f3b600e.source_info.json,1.1274425,4777.219,261.462,6813,VfS0qUERdZ,com.sec.android.app.shealth,0,c8cf0c6b-3882-4698-b835-87305f3b600e.achievement.json,c8cf0c6b-3882-4698-b835-87305f3b600e,1596585600000,
6609,9495394c-3ba4-436d-a0a2-370cffa2d0ee.binning_data.json,4399283,6000,0,2020-11-29 22:58:28.812,com.sec.android.app.shealth,2020-11-29 10:18:27.242,9495394c-3ba4-436d-a0a2-370cffa2d0ee.source_info.json,1.0981449,4831.05,265.15,6609,VfS0qUERdZ,com.sec.android.app.shealth,0,9495394c-3ba4-436d-a0a2-370cffa2d0ee.achievement.json,9495394c-3ba4-436d-a0a2-370cffa2d0ee,1606608000000,
92,07daac28-bf51-4928-a07c-eb3bae4f552e.binning_data.json,56480,6000,0,2020-09-19 22:00:01.868,com.sec.android.app.shealth,2020-09-19 22:00:01.868,,1.2044905,68.03,3.69,92,ekw9bqx6s/,com.sec.android.app.shealth,0,07daac28-bf51-4928-a07c-eb3bae4f552e.achievement.json,07daac28-bf51-4928-a07c-eb3bae4f552e,1600473600000,
47,7f8a40d0-35b8-469d-80c0-27e9e1b89d61.binning_data.json,29586,6000,0,2020-06-12 22:00:07.393,com.sec.android.app.shealth,2020-06-12 22:00:07.393,,1.75,35.06,1.86,47,ekw9bqx6s/,com.sec.android.app.shealth,0,7f8a40d0-35b8-469d-80c0-27e9e1b89d61.achievement.json,7f8a40d0-35b8-469d-80c0-27e9e1b89d61,1591920000000,
3907,ef20463d-036b-4bab-815e-89b09b07bdb2.binning_data.json,2697473,6000,0,2020-08-05 22:00:02.446,com.sec.android.app.shealth,2020-08-05 22:00:02.446,,1.0482548,2827.64,159.58,3907,ekw9bqx6s/,com.sec.android.app.shealth,0,ef20463d-036b-4bab-815e-89b09b07bdb2.achievement.json,ef20463d-036b-4bab-815e-89b09b07bdb2,1596585600000,
655,b472910f-a07f-480d-af57-45db2db3beca.binning_data.json,379257,6000,0,2020-07-06 21:34:44.717,com.sec.android.app.shealth,2020-07-06 21:34:44.717,,1.6666665,429.934,23.29,655,856JjMUFzS,com.sec.android.app.shealth,0,b472910f-a07f-480d-af57-45db2db3beca.achievement.json,b472910f-a07f-480d-af57-45db2db3beca,1593993600000,
75,44fa8430-d8a6-4efc-a84d-37c629cca83b.binning_data.json,50498,6000,0,2020-09-20 14:37:07.181,com.sec.android.app.shealth,2020-09-20 01:16:07.106,44fa8430-d8a6-4efc-a84d-37c629cca83b.source_info.json,1.0841959,54.75,3.02,75,VfS0qUERdZ,com.sec.android.app.shealth,0,44fa8430-d8a6-4efc-a84d-37c629cca83b.achievement.json,44fa8430-d8a6-4efc-a84d-37c629cca83b,1600560000000,
6609,7f5ee152-974c-44c8-8291-2f849f76b852.binning_data.json,4399283,6000,0,2020-11-29 23:00:02.166,com.sec.android.app.shealth,2020-11-29 23:00:02.166,,1.0981449,4831.05,265.15,6609,ekw9bqx6s/,com.sec.android.app.shealth,0,7f5ee152-974c-44c8-8291-2f849f76b852.achievement.json,7f5ee152-974c-44c8-8291-2f849f76b852,1606608000000,
281,ebafaa7c-4101-4c48-8ced-b02cc1772b4b.binning_data.json,183421,6000,0,2020-06-19 17:35:23.738,com.sec.android.app.shealth,2020-06-12 22:33:58.989,ebafaa7c-4101-4c48-8ced-b02cc1772b4b.source_info.json,1.1118001,203.928,11.05,281,VfS0qUERdZ,com.sec.android.app.shealth,0,ebafaa7c-4101-4c48-8ced-b02cc1772b4b.achievement.json,ebafaa7c-4101-4c48-8ced-b02cc1772b4b,1592006400000,
1607,96f3cd8e-8caa-4a6f-b994-aa9211636804.binning_data.json,863120,6000,0,2020-08-28 23:22:34.407,com.sec.android.app.shealth,2020-08-05 22:16:03.334,96f3cd8e-8caa-4a6f-b994-aa9211636804.source_info.json,1.2953657,1118.056,58.368,1607,VfS0qUERdZ,com.sec.android.app.shealth,0,96f3cd8e-8caa-4a6f-b994-aa9211636804.achievement.json,96f3cd8e-8caa-4a6f-b994-aa9211636804,1596672000000,
67,6039cb70-5f53-4fef-8b2f-aad82323726b.binning_data.json,43765,6000,0,2020-11-30 22:33:11.659,com.sec.android.app.shealth,2020-11-30 08:50:27.354,6039cb70-5f53-4fef-8b2f-aad82323726b.source_info.json,1.1356058,49.7,2.6499999,67,VfS0qUERdZ,com.sec.android.app.shealth,0,6039cb70-5f53-4fef-8b2f-aad82323726b.achievement.json,6039cb70-5f53-4fef-8b2f-aad82323726b,1606694400000,
243,b4c1a06b-496f-400a-b89a-5bcf91e647b8.binning_data.json,165088,6000,0,2020-06-13 22:00:02.380,com.sec.android.app.shealth,2020-06-13 22:00:02.380,,1.3333333,178.01,9.67,243,ekw9bqx6s/,com.sec.android.app.shealth,0,b4c1a06b-496f-400a-b89a-5bcf91e647b8.achievement.json,b4c1a06b-496f-400a-b89a-5bcf91e647b8,1592006400000,
2206,93b9d0b1-2e19-4b60-9b37-bb24ab903862.binning_data.json,1539561,6000,0,2020-10-29 23:16:07.517,com.sec.android.app.shealth,2020-10-24 09:16:51.630,93b9d0b1-2e19-4b60-9b37-bb24ab903862.source_info.json,1.0370226,1596.5599,87.88,2206,VfS0qUERdZ,com.sec.android.app.shealth,0,93b9d0b1-2e19-4b60-9b37-bb24ab903862.achievement.json,93b9d0b1-2e19-4b60-9b37-bb24ab903862,1603497600000,
124,6815c386-66b3-4ead-bd05-6fc17ee5466e.binning_data.json,77563,6000,0,2020-08-06 22:00:02.349,com.sec.android.app.shealth,2020-08-06 22:00:02.349,,1.1941146,92.62,4.91,124,ekw9bqx6s/,com.sec.android.app.shealth,0,6815c386-66b3-4ead-bd05-6fc17ee5466e.achievement.json,6815c386-66b3-4ead-bd05-6fc17ee5466e,1596672000000,
75,3c6ff463-7061-4ba7-ba10-6f9fd556032c.binning_data.json,50498,6000,0,2020-09-20 22:00:05.433,com.sec.android.app.shealth,2020-09-20 22:00:05.433,,1.0841959,54.75,3.02,75,ekw9bqx6s/,com.sec.android.app.shealth,0,3c6ff463-7061-4ba7-ba10-6f9fd556032c.achievement.json,3c6ff463-7061-4ba7-ba10-6f9fd556032c,1600560000000,
67,c1378b4c-68db-465b-afe8-31bd1c6908f4.binning_data.json,43765,6000,0,2020-11-30 23:00:03.306,com.sec.android.app.shealth,2020-11-30 23:00:03.306,,1.1356058,49.7,2.6499999,67,ekw9bqx6s/,com.sec.android.app.shealth,0,c1378b4c-68db-465b-afe8-31bd1c6908f4.achievement.json,c1378b4c-68db-465b-afe8-31bd1c6908f4,1606694400000,
4887,59319c53-d724-427f-9d60-0be89ed999e7.binning_data.json,2754798,6000,0,2020-08-28 23:22:34.098,com.sec.android.app.shealth,2020-08-07 11:12:35.313,59319c53-d724-427f-9d60-0be89ed999e7.source_info.json,1.2602996,3471.872,185.862,4887,VfS0qUERdZ,com.sec.android.app.shealth,0,59319c53-d724-427f-9d60-0be89ed999e7.achievement.json,59319c53-d724-427f-9d60-0be89ed999e7,1596758400000,
75,83a094a6-5965-4c61-abee-241cb9ff6056.binning_data.json,48506,6000,0,2020-07-06 22:00:01.765,com.sec.android.app.shealth,2020-07-06 22:00:01.765,,1.2777779,55.729996,2.91,75,ekw9bqx6s/,com.sec.android.app.shealth,0,83a094a6-5965-4c61-abee-241cb9ff6056.achievement.json,83a094a6-5965-4c61-abee-241cb9ff6056,1593993600000,
3896,61a65ad0-33cd-4a1d-a9b0-b522547a71e3.binning_data.json,2040225,6000,33,2020-09-20 22:00:09.075,com.sec.android.app.shealth,2020-09-20 22:00:09.075,,1.357529,2769.666,152.519,3863,856JjMUFzS,com.sec.android.app.shealth,0,61a65ad0-33cd-4a1d-a9b0-b522547a71e3.achievement.json,61a65ad0-33cd-4a1d-a9b0-b522547a71e3,1600214400000,
1871,96b87d7a-20e8-4540-a46e-4e3316799688.binning_data.json,1358795,6000,0,2020-10-24 22:00:12.896,com.sec.android.app.shealth,2020-10-24 22:00:12.896,,0.9956319,1352.86,75.13,1871,ekw9bqx6s/,com.sec.android.app.shealth,0,96b87d7a-20e8-4540-a46e-4e3316799688.achievement.json,96b87d7a-20e8-4540-a46e-4e3316799688,1603497600000,
1093,7afc3526-e90a-43f0-bfa0-e2d014f06ab1.binning_data.json,642455,6000,0,2020-06-19 17:35:23.445,com.sec.android.app.shealth,2020-06-14 09:28:54.356,7afc3526-e90a-43f0-bfa0-e2d014f06ab1.source_info.json,1.2389352,795.961,43.02,1093,VfS0qUERdZ,com.sec.android.app.shealth,0,7afc3526-e90a-43f0-bfa0-e2d014f06ab1.achievement.json,7afc3526-e90a-43f0-bfa0-e2d014f06ab1,1592092800000,
3376,f5ea8fc7-c0b1-41be-a5f6-481ec10a024d.binning_data.json,1994516,6000,0,2020-08-07 22:15:17.742,com.sec.android.app.shealth,2020-08-07 22:00:03.125,,1.2675804,2528.21,136.31,3376,ekw9bqx6s/,com.sec.android.app.shealth,2532,f5ea8fc7-c0b1-41be-a5f6-481ec10a024d.achievement.json,f5ea8fc7-c0b1-41be-a5f6-481ec10a024d,1596758400000,
